step,train_loss,val_loss,lr,grad_norm
64400,0.118973,,1.00e-04,0.3595
64500,0.143990,,1.00e-04,0.4002
64600,0.116643,,1.00e-04,0.3794
64700,0.135067,,1.00e-04,0.3317
64800,0.129977,,1.00e-04,0.3369
64900,0.080496,,1.00e-04,0.5181
65000,0.168874,,1.00e-04,0.3563
65100,0.133555,,1.00e-04,0.3807
65200,0.120311,,1.00e-04,0.3799
65300,0.106756,,1.00e-04,0.3228
65400,0.135171,,1.00e-04,0.2972
65500,0.107646,,1.00e-04,0.4120
65600,0.108861,,1.00e-04,0.4373
65700,0.123218,,1.00e-04,0.3891
65800,0.085680,,1.00e-04,0.4526
65900,0.104540,,1.00e-04,0.3747
66000,0.128414,,1.00e-04,0.2917
66000,,0.139201,,
66100,0.122055,,1.00e-04,0.2929
66200,0.156752,,1.00e-04,0.3104
66300,0.098889,,1.00e-04,0.3850
66400,0.174942,,1.00e-04,0.4014
66500,0.131906,,1.00e-04,0.3832
66600,0.120404,,1.00e-04,0.4305
66700,0.151456,,1.00e-04,0.4428
66800,0.155697,,1.00e-04,0.3485
66900,0.110715,,1.00e-04,0.3540
67000,0.096234,,1.00e-04,0.3278
67100,0.122866,,1.00e-04,0.3611
67200,0.165753,,1.00e-04,0.3276
67300,0.150991,,1.00e-04,0.3176
67400,0.179906,,1.00e-04,0.3415
67500,0.132573,,1.00e-04,0.3441
67600,0.095617,,1.00e-04,0.4061
67700,0.108034,,1.00e-04,0.3838
67800,0.116808,,1.00e-04,0.3696
67900,0.169656,,1.00e-04,0.2819
68000,0.139064,,1.00e-04,0.3203
68000,,0.136237,,
68100,0.110010,,1.00e-04,0.3569
68200,0.125966,,1.00e-04,0.5211
68300,0.094351,,1.00e-04,0.4138
68400,0.113141,,1.00e-04,0.3888
68500,0.162611,,1.00e-04,0.3176
68600,0.139132,,1.00e-04,0.3815
68700,0.132870,,1.00e-04,0.3117
68800,0.133960,,1.00e-04,0.4570
68900,0.180695,,1.00e-04,0.2577
69000,0.153056,,1.00e-04,0.3602
69100,0.117183,,1.00e-04,0.3822
69200,0.108689,,1.00e-04,0.3655
69300,0.114087,,1.00e-04,0.3853
69400,0.132729,,1.00e-04,0.3745
69500,0.143850,,1.00e-04,0.2900
69600,0.094766,,1.00e-04,0.3673
69700,0.175000,,1.00e-04,0.3211
69800,0.110339,,1.00e-04,0.3704
69900,0.136046,,1.00e-04,0.3712
70000,0.144546,,1.00e-04,0.3744
70000,,0.137863,,
70100,0.080473,,1.00e-04,0.4923
70200,0.131250,,1.00e-04,0.3918
70300,0.128454,,1.00e-04,0.3443
70400,0.127704,,1.00e-04,0.3808
70500,0.087251,,1.00e-04,0.4210
70600,0.143063,,1.00e-04,0.3477
70700,0.161043,,1.00e-04,0.3196
70800,0.127214,,1.00e-04,0.4095
70900,0.103981,,1.00e-04,0.3998
71000,0.112067,,1.00e-04,0.2940
71100,0.080109,,1.00e-04,0.3647
71200,0.118027,,1.00e-04,0.3479
71300,0.122938,,1.00e-04,0.3215
71400,0.110788,,1.00e-04,0.3598
71500,0.151376,,1.00e-04,0.3493
71600,0.147653,,1.00e-04,0.4036
71700,0.131751,,1.00e-04,0.3613
71800,0.107893,,1.00e-04,0.3994
71900,0.136691,,1.00e-04,0.3458
72000,0.095207,,1.00e-04,0.4119
72000,,0.128107,,
72100,0.107056,,1.00e-04,0.4234
72200,0.115213,,1.00e-04,0.3860
72300,0.144179,,1.00e-04,0.3557
72400,0.161799,,1.00e-04,0.3611
72500,0.146482,,1.00e-04,0.2582
72600,0.149632,,1.00e-04,0.3540
72700,0.132284,,1.00e-04,0.3621
72800,0.156699,,1.00e-04,0.2926
72900,0.125631,,1.00e-04,0.3621
73000,0.108767,,1.00e-04,0.3417
73100,0.127614,,1.00e-04,0.4084
73200,0.114896,,1.00e-04,0.4106
73300,0.097404,,1.00e-04,0.3910
73400,0.113270,,1.00e-04,0.3746
73500,0.109852,,1.00e-04,0.3452
73600,0.108611,,1.00e-04,0.3805
73700,0.148989,,1.00e-04,0.3133
73800,0.139632,,1.00e-04,0.3537
73900,0.137493,,1.00e-04,0.3024
74000,0.150890,,1.00e-04,0.3108
74000,,0.145252,,
74100,0.133658,,1.00e-04,0.4176
74200,0.128472,,1.00e-04,0.3038
74300,0.134889,,1.00e-04,0.3196
74400,0.120177,,1.00e-04,0.3327
74500,0.127798,,1.00e-04,0.3701
74600,0.139878,,1.00e-04,0.3229
74700,0.134277,,1.00e-04,0.4154
74800,0.125894,,1.00e-04,0.4299
74900,0.133347,,1.00e-04,0.4475
75000,0.118502,,1.00e-04,0.3776
75100,0.131020,,1.00e-04,0.4085
75200,0.104572,,1.00e-04,0.3855
75300,0.117652,,1.00e-04,0.3739
75400,0.099847,,1.00e-04,0.3579
75500,0.095851,,1.00e-04,0.4555
75600,0.103600,,1.00e-04,0.4693
75700,0.149653,,1.00e-04,0.3744
75800,0.147085,,1.00e-04,0.4219
75900,0.135105,,1.00e-04,0.3852
76000,0.110188,,1.00e-04,0.3015
76000,,0.145294,,
76100,0.094043,,1.00e-04,0.3705
76200,0.122873,,1.00e-04,0.3274
76300,0.156756,,1.00e-04,0.3733
76400,0.100171,,1.00e-04,0.4306
76500,0.131356,,1.00e-04,0.2801
76600,0.129963,,1.00e-04,0.3191
76700,0.131396,,1.00e-04,0.3704
76800,0.143556,,1.00e-04,0.2889
76900,0.121844,,1.00e-04,0.3412
77000,0.126354,,1.00e-04,0.4663
77100,0.114700,,1.00e-04,0.2886
77200,0.115677,,1.00e-04,0.4209
77300,0.198095,,1.00e-04,0.2370
77400,0.113071,,1.00e-04,0.4065
77500,0.145307,,1.00e-04,0.3209
77600,0.155098,,1.00e-04,0.3127
77700,0.126292,,1.00e-04,0.3666
77800,0.150728,,1.00e-04,0.4843
77900,0.122042,,1.00e-04,0.3625
78000,0.097235,,1.00e-04,0.4444
78000,,0.130086,,
78100,0.161711,,1.00e-04,0.2832
78200,0.094319,,1.00e-04,0.4400
78300,0.119146,,1.00e-04,0.3726
78400,0.122331,,1.00e-04,0.3878
78500,0.105956,,1.00e-04,0.4782
78600,0.192875,,1.00e-04,0.3565
78700,0.119463,,1.00e-04,0.3357
78800,0.119776,,1.00e-04,0.3397
78900,0.101773,,1.00e-04,0.3797
79000,0.103677,,1.00e-04,0.3819
79100,0.134429,,1.00e-04,0.3369
79200,0.137390,,1.00e-04,0.4860
79300,0.107974,,1.00e-04,0.4028
79400,0.158612,,1.00e-04,0.3924
79500,0.134365,,1.00e-04,0.4492
79600,0.104799,,1.00e-04,0.3773
79700,0.108634,,1.00e-04,0.4188
79800,0.151672,,1.00e-04,0.3444
79900,0.124486,,1.00e-04,0.3670
80000,0.136073,,1.00e-04,0.3928
80000,,0.137559,,
80100,0.109802,,1.00e-04,0.3994
80200,0.106796,,1.00e-04,0.3883
80300,0.123051,,1.00e-04,0.4038
80400,0.094972,,1.00e-04,0.4268
80500,0.094444,,1.00e-04,0.4240
80600,0.140716,,1.00e-04,0.3340
80700,0.134336,,1.00e-04,0.3431
80800,0.115669,,1.00e-04,0.4046
80900,0.136106,,1.00e-04,0.3817
81000,0.110386,,1.00e-04,0.3729
81100,0.096072,,1.00e-04,0.3443
81200,0.123429,,1.00e-04,0.3322
81300,0.110122,,1.00e-04,0.3887
81400,0.150488,,1.00e-04,0.2668
81500,0.122340,,1.00e-04,0.3818
81600,0.128821,,1.00e-04,0.3511
81700,0.121782,,1.00e-04,0.3515
81800,0.116761,,1.00e-04,0.3469
81900,0.090183,,1.00e-04,0.4797
82000,0.111725,,1.00e-04,0.4536
82000,,0.140118,,
82100,0.125083,,1.00e-04,0.4551
82200,0.152978,,1.00e-04,0.4380
82300,0.116584,,1.00e-04,0.3597
82400,0.147160,,1.00e-04,0.2970
82500,0.139480,,1.00e-04,0.3678
82600,0.112390,,1.00e-04,0.4105
82700,0.154929,,1.00e-04,0.3335
82800,0.123528,,1.00e-04,0.3384
82900,0.158819,,1.00e-04,0.3050
83000,0.129380,,1.00e-04,0.3492
83100,0.120619,,1.00e-04,0.3930
83200,0.127556,,1.00e-04,0.3077
83300,0.111971,,1.00e-04,0.4904
83400,0.141588,,1.00e-04,0.3439
83500,0.110704,,1.00e-04,0.4052
83600,0.103238,,1.00e-04,0.4168
83700,0.109759,,1.00e-04,0.3323
83800,0.116935,,1.00e-04,0.4131
83900,0.130090,,1.00e-04,0.3580
84000,0.127162,,1.00e-04,0.3087
84000,,0.129139,,
84100,0.162406,,1.00e-04,0.3052
84200,0.112874,,1.00e-04,0.3611
84300,0.113682,,1.00e-04,0.3245
84400,0.122729,,1.00e-04,0.3385
84500,0.132071,,1.00e-04,0.4103
84600,0.091936,,1.00e-04,0.4625
84700,0.111012,,1.00e-04,0.3197
84800,0.131089,,1.00e-04,0.4352
84900,0.119913,,1.00e-04,0.3471
85000,0.154926,,1.00e-04,0.3596
85100,0.142191,,1.00e-04,0.2736
85200,0.087737,,1.00e-04,0.3865
85300,0.114006,,1.00e-04,0.4392
85400,0.163464,,1.00e-04,0.2950
85500,0.118668,,1.00e-04,0.3993
85600,0.179469,,1.00e-04,0.3245
85700,0.152897,,1.00e-04,0.3176
85800,0.126043,,1.00e-04,0.3544
85900,0.086189,,1.00e-04,0.4263
86000,0.133090,,1.00e-04,0.3226
86000,,0.139672,,
86100,0.123961,,1.00e-04,0.3297
86200,0.120518,,1.00e-04,0.3655
86300,0.145370,,1.00e-04,0.2738
86400,0.161419,,1.00e-04,0.4335
86500,0.175099,,1.00e-04,0.3164
86600,0.084354,,1.00e-04,0.4893
86700,0.104180,,1.00e-04,0.4966
86800,0.153668,,1.00e-04,0.3426
86900,0.117447,,1.00e-04,0.3567
87000,0.115736,,1.00e-04,0.3995
87100,0.099638,,1.00e-04,0.4057
87200,0.131248,,1.00e-04,0.3764
87300,0.123606,,1.00e-04,0.3636
87400,0.124233,,1.00e-04,0.3748
87500,0.104642,,1.00e-04,0.4453
87600,0.096686,,1.00e-04,0.3560
87700,0.119300,,1.00e-04,0.4181
87800,0.109350,,1.00e-04,0.5524
87900,0.126717,,1.00e-04,0.3414
88000,0.117281,,1.00e-04,0.4371
88000,,0.135399,,
88100,0.150579,,1.00e-04,0.3367
88200,0.105082,,1.00e-04,0.3882
88300,0.143642,,1.00e-04,0.3984
88400,0.097543,,1.00e-04,0.2858
88500,0.102707,,1.00e-04,0.3554
88600,0.139543,,1.00e-04,0.3823
88700,0.165067,,1.00e-04,0.2931
88800,0.097360,,1.00e-04,0.3563
88900,0.119913,,1.00e-04,0.3690
89000,0.097885,,1.00e-04,0.4205
89100,0.111273,,1.00e-04,0.4264
89200,0.139479,,1.00e-04,0.4462
89300,0.152199,,1.00e-04,0.3666
89400,0.133717,,1.00e-04,0.3296
89500,0.130631,,1.00e-04,0.3642
89600,0.125739,,1.00e-04,0.3949
89700,0.142909,,1.00e-04,0.2601
89800,0.096771,,1.00e-04,0.5274
89900,0.085291,,1.00e-04,0.4501
90000,0.132681,,1.00e-04,0.4018
90000,,0.145241,,
90100,0.111882,,1.00e-04,0.3969
90200,0.123956,,1.00e-04,0.4557
90300,0.144647,,1.00e-04,0.3333
90400,0.108941,,1.00e-04,0.3855
90500,0.145782,,1.00e-04,0.3313
90600,0.120432,,1.00e-04,0.3430
90700,0.102189,,1.00e-04,0.3558
90800,0.129568,,1.00e-04,0.3383
90900,0.113381,,1.00e-04,0.4092
91000,0.129637,,1.00e-04,0.4305
91100,0.169726,,1.00e-04,0.3798
91200,0.109497,,1.00e-04,0.3829
91300,0.135579,,1.00e-04,0.4431
91400,0.080091,,1.00e-04,0.4548
91500,0.126362,,1.00e-04,0.3280
91600,0.141876,,1.00e-04,0.3766
91700,0.121375,,1.00e-04,0.3805
91800,0.104090,,1.00e-04,0.4451
91900,0.099876,,1.00e-04,0.4240
92000,0.127528,,1.00e-04,0.3892
92000,,0.142377,,
92100,0.101159,,1.00e-04,0.5614
92200,0.167175,,1.00e-04,0.3120
92300,0.074221,,1.00e-04,0.5271
92400,0.118815,,1.00e-04,0.3755
92500,0.116870,,1.00e-04,0.4102
92600,0.075250,,1.00e-04,0.4464
92700,0.143154,,1.00e-04,0.3051
92800,0.169496,,1.00e-04,0.2595
92900,0.177018,,1.00e-04,0.3502
93000,0.104363,,1.00e-04,0.3923
93100,0.168517,,1.00e-04,0.3855
93200,0.157651,,1.00e-04,0.2614
93300,0.151348,,1.00e-04,0.3875
93400,0.178032,,1.00e-04,0.3323
93500,0.137396,,1.00e-04,0.3692
93600,0.126888,,1.00e-04,0.4203
93700,0.147162,,1.00e-04,0.3921
93800,0.153829,,1.00e-04,0.4289
93900,0.107127,,1.00e-04,0.3293
94000,0.139065,,1.00e-04,0.3152
94000,,0.138508,,
94100,0.131963,,1.00e-04,0.4113
94200,0.152552,,1.00e-04,0.3874
94300,0.149511,,1.00e-04,0.3691
94400,0.102679,,1.00e-04,0.5026
94500,0.153378,,1.00e-04,0.4029
94600,0.113659,,1.00e-04,0.3369
94700,0.129392,,1.00e-04,0.4066
94800,0.114728,,1.00e-04,0.4069
94900,0.170257,,1.00e-04,0.3064
95000,0.156406,,1.00e-04,0.2656
95100,0.086574,,1.00e-04,0.4270
95200,0.114115,,1.00e-04,0.4318
95300,0.142102,,1.00e-04,0.3960
95400,0.143861,,1.00e-04,0.3430
95500,0.136637,,1.00e-04,0.4234
95600,0.132643,,1.00e-04,0.3745
95700,0.132637,,1.00e-04,0.4007
95800,0.152058,,1.00e-04,0.2885
95900,0.138851,,1.00e-04,0.2965
96000,0.110234,,1.00e-04,0.4136
96000,,0.137672,,
96100,0.152489,,1.00e-04,0.3231
96200,0.105316,,1.00e-04,0.3291
96300,0.121068,,1.00e-04,0.4057
96400,0.169653,,1.00e-04,0.3494
96500,0.139086,,1.00e-04,0.3450
96600,0.136946,,1.00e-04,0.3464
96700,0.112223,,1.00e-04,0.3353
96800,0.113897,,1.00e-04,0.4163
96900,0.124364,,1.00e-04,0.3816
97000,0.166883,,1.00e-04,0.3360
97100,0.151300,,1.00e-04,0.3233
97200,0.132859,,1.00e-04,0.5126
97300,0.106219,,1.00e-04,0.4047
97400,0.100231,,1.00e-04,0.4761
97500,0.153955,,1.00e-04,0.2954
97600,0.175764,,1.00e-04,0.3324
97700,0.150088,,1.00e-04,0.3558
97800,0.137820,,1.00e-04,0.3205
97900,0.112277,,1.00e-04,0.3667
98000,0.122130,,1.00e-04,0.3826
98000,,0.134141,,
98100,0.129365,,1.00e-04,0.4104
98200,0.110025,,1.00e-04,0.4152
98300,0.126113,,1.00e-04,0.4357
98400,0.119184,,1.00e-04,0.3172
98500,0.128280,,1.00e-04,0.4091
98600,0.131850,,1.00e-04,0.4005
98700,0.133357,,1.00e-04,0.3530
98800,0.110633,,1.00e-04,0.4089
98900,0.092015,,1.00e-04,0.4002
99000,0.143128,,1.00e-04,0.3480
99100,0.147923,,1.00e-04,0.3871
99200,0.118812,,1.00e-04,0.3435
99300,0.130699,,1.00e-04,0.3999
99400,0.132621,,1.00e-04,0.3720
99500,0.118414,,1.00e-04,0.5092
99600,0.114264,,1.00e-04,0.3785
99700,0.126309,,1.00e-04,0.5123
99800,0.130780,,1.00e-04,0.4762
99900,0.104713,,1.00e-04,0.4062
100000,0.120982,,1.00e-04,0.4557
100000,,0.139319,,
100100,0.119194,,1.00e-04,0.3453
100200,0.127487,,1.00e-04,0.3353
100300,0.114348,,1.00e-04,0.3837
100400,0.133616,,1.00e-04,0.3787
100500,0.103104,,1.00e-04,0.3962
100600,0.152565,,1.00e-04,0.3743
100700,0.155700,,1.00e-04,0.3527
100800,0.119575,,1.00e-04,0.5001
100900,0.130375,,1.00e-04,0.3366
101000,0.163200,,1.00e-04,0.3768
101100,0.114241,,1.00e-04,0.4356
101200,0.125339,,1.00e-04,0.3985
101300,0.113074,,1.00e-04,0.4218
101400,0.125773,,1.00e-04,0.3942
101500,0.086671,,1.00e-04,0.4104
101600,0.117322,,1.00e-04,0.4158
101700,0.116271,,1.00e-04,0.3711
101800,0.115981,,1.00e-04,0.4228
101900,0.134932,,1.00e-04,0.2924
102000,0.117903,,1.00e-04,0.3913
102000,,0.138279,,
102100,0.108464,,1.00e-04,0.4577
102200,0.080406,,1.00e-04,0.4821
102300,0.131601,,1.00e-04,0.3824
102400,0.104979,,1.00e-04,0.3243
102500,0.123323,,1.00e-04,0.3464
102600,0.115785,,1.00e-04,0.3565
102700,0.156231,,1.00e-04,0.4475
102800,0.099374,,1.00e-04,0.6226
102900,0.150120,,1.00e-04,0.3764
103000,0.140534,,1.00e-04,0.3712
103100,0.135863,,1.00e-04,0.3437
103200,0.113066,,1.00e-04,0.4466
103300,0.150153,,1.00e-04,0.3109
103400,0.078630,,1.00e-04,0.4628
103500,0.094864,,1.00e-04,0.4587
103600,0.123574,,1.00e-04,0.4329
103700,0.097204,,1.00e-04,0.4352
103800,0.161044,,1.00e-04,0.3343
103900,0.144402,,1.00e-04,0.4516
104000,0.128019,,1.00e-04,0.3418
104000,,0.144201,,
104100,0.129157,,1.00e-04,0.3682
104200,0.173540,,1.00e-04,0.3374
104300,0.122130,,1.00e-04,0.3631
104400,0.092934,,1.00e-04,0.3698
104500,0.121709,,1.00e-04,0.4516
104600,0.116456,,1.00e-04,0.4377
104700,0.082642,,1.00e-04,0.4130
104800,0.108319,,1.00e-04,0.3679
104900,0.156403,,1.00e-04,0.3052
105000,0.143899,,1.00e-04,0.2994
105100,0.111784,,1.00e-04,0.3913
105200,0.095538,,1.00e-04,0.5190
105300,0.153074,,1.00e-04,0.3565
105400,0.104016,,1.00e-04,0.4043
105500,0.121598,,1.00e-04,0.3540
105600,0.121777,,1.00e-04,0.3880
105700,0.127868,,1.00e-04,0.3802
105800,0.139636,,1.00e-04,0.3223
105900,0.138325,,1.00e-04,0.2898
106000,0.131941,,1.00e-04,0.3176
106000,,0.140112,,
106100,0.120753,,1.00e-04,0.3407
106200,0.129347,,1.00e-04,0.3924
106300,0.109104,,1.00e-04,0.4222
106400,0.129866,,1.00e-04,0.4666
106500,0.117495,,1.00e-04,0.4598
106600,0.100641,,1.00e-04,0.4280
106700,0.112209,,1.00e-04,0.4117
106800,0.130294,,1.00e-04,0.4916
106900,0.135207,,1.00e-04,0.3674
107000,0.125886,,1.00e-04,0.4043
107100,0.158817,,1.00e-04,0.3957
107200,0.126253,,1.00e-04,0.4150
107300,0.097763,,1.00e-04,0.4286
107400,0.098452,,1.00e-04,0.3720
107500,0.119835,,1.00e-04,0.4394
107600,0.100251,,1.00e-04,0.3590
107700,0.129805,,1.00e-04,0.4614
107800,0.131332,,1.00e-04,0.3236
107900,0.111240,,1.00e-04,0.3914
108000,0.113182,,1.00e-04,0.3883
108000,,0.139541,,
108100,0.159720,,1.00e-04,0.4098
108200,0.171653,,1.00e-04,0.3880
108300,0.130293,,1.00e-04,0.3718
108400,0.079591,,1.00e-04,0.4343
108500,0.096083,,1.00e-04,0.4901
108600,0.130809,,1.00e-04,0.4138
108700,0.170842,,1.00e-04,0.2978
108800,0.135402,,1.00e-04,0.3563
108900,0.101300,,1.00e-04,0.4297
109000,0.094238,,1.00e-04,0.4204
109100,0.087432,,1.00e-04,0.5059
109200,0.111137,,1.00e-04,0.3669
109300,0.102867,,1.00e-04,0.4221
109400,0.127479,,1.00e-04,0.3204
109500,0.093085,,1.00e-04,0.4514
109600,0.116005,,1.00e-04,0.4873
109700,0.119770,,1.00e-04,0.4607
109800,0.121138,,1.00e-04,0.3867
109900,0.094507,,1.00e-04,0.4004
110000,0.098846,,1.00e-04,0.3987
110000,,0.133161,,
110100,0.118298,,1.00e-04,0.4712
110200,0.105500,,1.00e-04,0.4522
110300,0.143731,,1.00e-04,0.2876
110400,0.115392,,1.00e-04,0.4149
110500,0.150935,,1.00e-04,0.3802
110600,0.157270,,1.00e-04,0.2369
110700,0.126353,,1.00e-04,0.3742
110800,0.133005,,1.00e-04,0.4416
110900,0.144845,,1.00e-04,0.3884
111000,0.109461,,1.00e-04,0.3654
111100,0.159192,,1.00e-04,0.3843
111200,0.132655,,1.00e-04,0.2889
111300,0.104361,,1.00e-04,0.4309
111400,0.142494,,1.00e-04,0.3539
111500,0.104372,,1.00e-04,0.5325
111600,0.098478,,1.00e-04,0.3745
111700,0.101375,,1.00e-04,0.5351
111800,0.101373,,1.00e-04,0.4191
111900,0.117019,,1.00e-04,0.3478
112000,0.110035,,1.00e-04,0.3113
112000,,0.143306,,
112100,0.110734,,1.00e-04,0.3835
112200,0.141127,,1.00e-04,0.4640
112300,0.134216,,1.00e-04,0.4078
112400,0.124818,,1.00e-04,0.4490
112500,0.111339,,1.00e-04,0.3789
112600,0.140657,,1.00e-04,0.3214
112700,0.110557,,1.00e-04,0.4030
112800,0.097106,,1.00e-04,0.4482
112900,0.151312,,1.00e-04,0.3698
113000,0.117258,,1.00e-04,0.4256
113100,0.111629,,1.00e-04,0.3480
113200,0.140973,,1.00e-04,0.3846
113300,0.168873,,1.00e-04,0.3888
113400,0.137332,,1.00e-04,0.3572
113500,0.110125,,1.00e-04,0.4466
113600,0.130233,,1.00e-04,0.2871
113700,0.189915,,1.00e-04,0.3121
113800,0.101745,,1.00e-04,0.4308
113900,0.105098,,1.00e-04,0.4301
114000,0.108845,,1.00e-04,0.4210
114000,,0.141654,,
114100,0.137402,,1.00e-04,0.4173
114200,0.102729,,1.00e-04,0.4631
114300,0.133692,,1.00e-04,0.5247
114400,0.123925,,1.00e-04,0.3592
114500,0.100755,,1.00e-04,0.5458
114600,0.100748,,1.00e-04,0.3582
114700,0.110578,,1.00e-04,0.4517
114800,0.113868,,1.00e-04,0.4221
114900,0.123580,,1.00e-04,0.3613
115000,0.097131,,1.00e-04,0.4128
115100,0.107835,,1.00e-04,0.4696
115200,0.153078,,1.00e-04,0.3667
115300,0.108952,,1.00e-04,0.4326
115400,0.126111,,1.00e-04,0.4370
115500,0.099343,,1.00e-04,0.5588
115600,0.105819,,1.00e-04,0.3881
115700,0.120124,,1.00e-04,0.4972
115800,0.101337,,1.00e-04,0.4094
115900,0.125641,,1.00e-04,0.4689
116000,0.151197,,1.00e-04,0.3140
116000,,0.132078,,
116100,0.119488,,1.00e-04,0.4195
116200,0.109361,,1.00e-04,0.4198
116300,0.120857,,1.00e-04,0.3645
116400,0.094843,,1.00e-04,0.4053
116500,0.142633,,1.00e-04,0.3104
116600,0.120775,,1.00e-04,0.3531
116700,0.101790,,1.00e-04,0.4414
116800,0.113970,,1.00e-04,0.4234
116900,0.152392,,1.00e-04,0.4201
117000,0.102989,,1.00e-04,0.4605
117100,0.133542,,1.00e-04,0.4368
117200,0.125184,,1.00e-04,0.4127
117300,0.098179,,1.00e-04,0.4417
117400,0.101004,,1.00e-04,0.3811
117500,0.147872,,1.00e-04,0.5205
117600,0.119077,,1.00e-04,0.3474
117700,0.154822,,1.00e-04,0.3355
117800,0.110301,,1.00e-04,0.4257
117900,0.134212,,1.00e-04,0.4357
118000,0.124894,,1.00e-04,0.4519
118000,,0.145927,,
118100,0.136830,,1.00e-04,0.3916
118200,0.125715,,1.00e-04,0.3904
118300,0.147845,,1.00e-04,0.3179
118400,0.141268,,1.00e-04,0.4616
118500,0.111097,,1.00e-04,0.4514
118600,0.095481,,1.00e-04,0.4815
118700,0.109762,,1.00e-04,0.4052
118800,0.120419,,1.00e-04,0.4081
118900,0.107106,,1.00e-04,0.4241
119000,0.104620,,1.00e-04,0.4242
119100,0.096538,,1.00e-04,0.3940
119200,0.137058,,1.00e-04,0.3259
119300,0.118771,,1.00e-04,0.4084
119400,0.133316,,1.00e-04,0.3458
119500,0.092763,,1.00e-04,0.4492
119600,0.093508,,1.00e-04,0.3685
119700,0.119534,,1.00e-04,0.3835
119800,0.120778,,1.00e-04,0.3765
119900,0.109577,,1.00e-04,0.4387
120000,0.097493,,1.00e-04,0.4715
120000,,0.142051,,
120100,0.102897,,1.00e-04,0.4469
120200,0.133821,,1.00e-04,0.3713
120300,0.120126,,1.00e-04,0.3770
120400,0.094274,,1.00e-04,0.5539
120500,0.123121,,1.00e-04,0.3452
120600,0.110087,,1.00e-04,0.3874
120700,0.088605,,1.00e-04,0.5956
120800,0.090813,,1.00e-04,0.5311
120900,0.124886,,1.00e-04,0.4509
121000,0.104356,,1.00e-04,0.4342
121100,0.111504,,1.00e-04,0.4664
121200,0.117150,,1.00e-04,0.4208
121300,0.153976,,1.00e-04,0.3967
121400,0.116649,,1.00e-04,0.4191
121500,0.130394,,1.00e-04,0.3854
121600,0.123597,,1.00e-04,0.4187
121700,0.090030,,1.00e-04,0.4362
121800,0.095289,,1.00e-04,0.4136
121900,0.120863,,1.00e-04,0.3391
122000,0.128722,,1.00e-04,0.3553
122000,,0.142307,,
122100,0.139895,,1.00e-04,0.4561
122200,0.106554,,1.00e-04,0.4317
122300,0.132409,,1.00e-04,0.3492
122400,0.093581,,1.00e-04,0.5527
122500,0.095953,,1.00e-04,0.4668
122600,0.114059,,1.00e-04,0.4065
122700,0.134704,,1.00e-04,0.3880
122800,0.098609,,1.00e-04,0.4450
122900,0.120895,,1.00e-04,0.3396
123000,0.149686,,1.00e-04,0.3401
123100,0.131521,,1.00e-04,0.3957
123200,0.132115,,1.00e-04,0.4431
123300,0.097389,,1.00e-04,0.3477
123400,0.155336,,1.00e-04,0.3502
123500,0.109350,,1.00e-04,0.3869
123600,0.097597,,1.00e-04,0.4931
123700,0.132628,,1.00e-04,0.3651
123800,0.161839,,1.00e-04,0.3598
123900,0.118342,,1.00e-04,0.3811
124000,0.141605,,1.00e-04,0.4120
124000,,0.134489,,
124100,0.140541,,1.00e-04,0.3437
124200,0.092234,,1.00e-04,0.5275
124300,0.120391,,1.00e-04,0.4695
124400,0.127593,,1.00e-04,0.4432
124500,0.131877,,1.00e-04,0.4268
124600,0.138494,,1.00e-04,0.3976
124700,0.111562,,1.00e-04,0.4653
124800,0.176587,,1.00e-04,0.3192
124900,0.145690,,1.00e-04,0.3540
125000,0.098500,,1.00e-04,0.4619
125100,0.098962,,1.00e-04,0.4207
125200,0.120846,,1.00e-04,0.3630
125300,0.140639,,1.00e-04,0.3623
125400,0.118863,,1.00e-04,0.5017
125500,0.096307,,1.00e-04,0.6101
125600,0.131076,,1.00e-04,0.3235
125700,0.086141,,1.00e-04,0.4978
125800,0.101519,,1.00e-04,0.4761
125900,0.155201,,1.00e-04,0.3538
126000,0.133617,,1.00e-04,0.5081
126000,,0.140740,,
126100,0.108019,,1.00e-04,0.4423
126200,0.146254,,1.00e-04,0.3832
126300,0.146001,,1.00e-04,0.4220
126400,0.103873,,1.00e-04,0.4284
126500,0.125407,,1.00e-04,0.3966
126600,0.129175,,1.00e-04,0.3899
126700,0.124261,,1.00e-04,0.4425
126800,0.123238,,1.00e-04,0.3943
126900,0.111486,,1.00e-04,0.5760
127000,0.149618,,1.00e-04,0.3428
127100,0.102556,,1.00e-04,0.4194
127200,0.180670,,1.00e-04,0.3600
127300,0.137343,,1.00e-04,0.3656
127400,0.110674,,1.00e-04,0.4327
127500,0.131577,,1.00e-04,0.3344
127600,0.140591,,1.00e-04,0.3187
127700,0.151564,,1.00e-04,0.4710
127800,0.112940,,1.00e-04,0.5168
127900,0.106257,,1.00e-04,0.4367
128000,0.119418,,1.00e-04,0.3838
128000,,0.136005,,
128100,0.125889,,1.00e-04,0.3816
128200,0.082735,,1.00e-04,0.4431
128300,0.117105,,1.00e-04,0.5277
128400,0.105976,,1.00e-04,0.4583
128500,0.113550,,1.00e-04,0.4197
128600,0.115175,,1.00e-04,0.3697
128700,0.141159,,1.00e-04,0.4060
128800,0.133432,,1.00e-04,0.3463
128900,0.092339,,1.00e-04,0.4871
129000,0.141147,,1.00e-04,0.4870
129100,0.136691,,1.00e-04,0.3909
