step,train_loss,val_loss,lr,grad_norm
64400,0.142971,,1.00e-04,0.3262
64500,0.166646,,1.00e-04,0.3047
64600,0.116684,,1.00e-04,0.3885
64700,0.156843,,1.00e-04,0.3044
64800,0.105323,,1.00e-04,0.3328
64900,0.150248,,1.00e-04,0.2394
65000,0.141577,,1.00e-04,0.3816
65100,0.099866,,1.00e-04,0.3104
65200,0.120865,,1.00e-04,0.3170
65300,0.146006,,1.00e-04,0.3536
65400,0.140118,,1.00e-04,0.4229
65500,0.112830,,1.00e-04,0.3461
65600,0.137455,,1.00e-04,0.4158
65700,0.122199,,1.00e-04,0.5041
65800,0.107186,,1.00e-04,0.3415
65900,0.152808,,1.00e-04,0.3488
66000,0.090517,,1.00e-04,0.4328
66000,,0.142061,,
66100,0.108855,,1.00e-04,0.3985
66200,0.160898,,1.00e-04,0.4501
66300,0.109018,,1.00e-04,0.4446
66400,0.092935,,1.00e-04,0.3773
66500,0.162109,,1.00e-04,0.3089
66600,0.172409,,1.00e-04,0.3474
66700,0.135733,,1.00e-04,0.3189
66800,0.112231,,1.00e-04,0.3717
66900,0.129608,,1.00e-04,0.3755
67000,0.138793,,1.00e-04,0.3931
67100,0.137101,,1.00e-04,0.3477
67200,0.113011,,1.00e-04,0.4149
67300,0.149525,,1.00e-04,0.3369
67400,0.156781,,1.00e-04,0.3114
67500,0.127877,,1.00e-04,0.3491
67600,0.136396,,1.00e-04,0.3150
67700,0.160343,,1.00e-04,0.2824
67800,0.139144,,1.00e-04,0.3156
67900,0.168142,,1.00e-04,0.2675
68000,0.126520,,1.00e-04,0.3218
68000,,0.135207,,
68100,0.166761,,1.00e-04,0.3094
68200,0.130145,,1.00e-04,0.4114
68300,0.128043,,1.00e-04,0.3063
68400,0.154967,,1.00e-04,0.4171
68500,0.156506,,1.00e-04,0.3408
68600,0.116296,,1.00e-04,0.3835
68700,0.145342,,1.00e-04,0.3231
68800,0.149595,,1.00e-04,0.3292
68900,0.173143,,1.00e-04,0.3266
69000,0.170058,,1.00e-04,0.2783
69100,0.128863,,1.00e-04,0.3811
69200,0.128035,,1.00e-04,0.3195
69300,0.146211,,1.00e-04,0.3201
69400,0.100654,,1.00e-04,0.3964
69500,0.163097,,1.00e-04,0.3885
69600,0.159491,,1.00e-04,0.3396
69700,0.125622,,1.00e-04,0.3426
69800,0.141034,,1.00e-04,0.3301
69900,0.115697,,1.00e-04,0.3671
70000,0.146243,,1.00e-04,0.3294
70000,,0.143378,,
70100,0.147484,,1.00e-04,0.3404
70200,0.129279,,1.00e-04,0.3505
70300,0.125171,,1.00e-04,0.3018
70400,0.140976,,1.00e-04,0.2895
70500,0.148311,,1.00e-04,0.2768
70600,0.105647,,1.00e-04,0.3973
70700,0.123733,,1.00e-04,0.3361
70800,0.105812,,1.00e-04,0.3859
70900,0.143572,,1.00e-04,0.3243
71000,0.121835,,1.00e-04,0.3812
71100,0.154823,,1.00e-04,0.4175
71200,0.139416,,1.00e-04,0.3998
71300,0.161787,,1.00e-04,0.2846
71400,0.111100,,1.00e-04,0.3756
71500,0.104488,,1.00e-04,0.4101
71600,0.162220,,1.00e-04,0.3466
71700,0.102410,,1.00e-04,0.4725
71800,0.102273,,1.00e-04,0.3853
71900,0.135538,,1.00e-04,0.3464
72000,0.134766,,1.00e-04,0.3166
72000,,0.128491,,
72100,0.114830,,1.00e-04,0.3404
72200,0.122573,,1.00e-04,0.3418
72300,0.117349,,1.00e-04,0.3172
72400,0.145960,,1.00e-04,0.3930
72500,0.123531,,1.00e-04,0.3548
72600,0.146173,,1.00e-04,0.3740
72700,0.150459,,1.00e-04,0.4075
72800,0.164687,,1.00e-04,0.3252
72900,0.127216,,1.00e-04,0.3821
73000,0.151614,,1.00e-04,0.4025
73100,0.123288,,1.00e-04,0.3542
73200,0.145913,,1.00e-04,0.3721
73300,0.118244,,1.00e-04,0.4255
73400,0.095319,,1.00e-04,0.4060
73500,0.127805,,1.00e-04,0.3208
73600,0.144463,,1.00e-04,0.3543
73700,0.123614,,1.00e-04,0.4181
73800,0.096268,,1.00e-04,0.4332
73900,0.113087,,1.00e-04,0.2726
74000,0.157139,,1.00e-04,0.3451
74000,,0.140176,,
74100,0.132058,,1.00e-04,0.3636
74200,0.116018,,1.00e-04,0.2786
74300,0.133896,,1.00e-04,0.2893
74400,0.128178,,1.00e-04,0.3774
74500,0.101652,,1.00e-04,0.4737
74600,0.125153,,1.00e-04,0.3178
74700,0.129602,,1.00e-04,0.4755
74800,0.142904,,1.00e-04,0.3623
74900,0.128891,,1.00e-04,0.3251
75000,0.150212,,1.00e-04,0.3340
75100,0.142806,,1.00e-04,0.3935
75200,0.122802,,1.00e-04,0.2859
75300,0.143894,,1.00e-04,0.4008
75400,0.144661,,1.00e-04,0.4428
75500,0.098269,,1.00e-04,0.5027
75600,0.124500,,1.00e-04,0.3918
75700,0.117697,,1.00e-04,0.3807
75800,0.145560,,1.00e-04,0.3456
75900,0.150948,,1.00e-04,0.3088
76000,0.111872,,1.00e-04,0.3604
76000,,0.133812,,
76100,0.111185,,1.00e-04,0.3249
76200,0.134102,,1.00e-04,0.3152
76300,0.127470,,1.00e-04,0.3285
76400,0.129658,,1.00e-04,0.3723
76500,0.113088,,1.00e-04,0.4022
76600,0.158419,,1.00e-04,0.3581
76700,0.136800,,1.00e-04,0.3646
76800,0.105226,,1.00e-04,0.2965
76900,0.142785,,1.00e-04,0.3842
77000,0.150741,,1.00e-04,0.2829
77100,0.139885,,1.00e-04,0.4164
77200,0.101158,,1.00e-04,0.3980
77300,0.109141,,1.00e-04,0.3341
77400,0.125035,,1.00e-04,0.3888
77500,0.103341,,1.00e-04,0.4551
77600,0.121640,,1.00e-04,0.3323
77700,0.107613,,1.00e-04,0.4470
77800,0.175036,,1.00e-04,0.2786
77900,0.142688,,1.00e-04,0.4221
78000,0.115770,,1.00e-04,0.3693
78000,,0.141351,,
78100,0.105625,,1.00e-04,0.4426
78200,0.121678,,1.00e-04,0.3320
78300,0.131380,,1.00e-04,0.3640
78400,0.120860,,1.00e-04,0.4123
78500,0.139264,,1.00e-04,0.3477
78600,0.121466,,1.00e-04,0.4268
78700,0.109135,,1.00e-04,0.4117
78800,0.121582,,1.00e-04,0.3980
78900,0.154759,,1.00e-04,0.2893
79000,0.124948,,1.00e-04,0.3523
79100,0.098107,,1.00e-04,0.4340
79200,0.135794,,1.00e-04,0.3842
79300,0.178073,,1.00e-04,0.3398
79400,0.109366,,1.00e-04,0.3296
79500,0.121577,,1.00e-04,0.3715
79600,0.148695,,1.00e-04,0.3358
79700,0.116251,,1.00e-04,0.3795
79800,0.115728,,1.00e-04,0.3832
79900,0.136741,,1.00e-04,0.4127
80000,0.135312,,1.00e-04,0.3837
80000,,0.130850,,
80100,0.134077,,1.00e-04,0.3954
80200,0.174816,,1.00e-04,0.2928
80300,0.114789,,1.00e-04,0.2917
80400,0.125800,,1.00e-04,0.3228
80500,0.124535,,1.00e-04,0.2742
80600,0.107997,,1.00e-04,0.3364
80700,0.127502,,1.00e-04,0.3976
80800,0.152264,,1.00e-04,0.3245
80900,0.130652,,1.00e-04,0.4401
81000,0.122594,,1.00e-04,0.3314
81100,0.136325,,1.00e-04,0.2986
81200,0.133312,,1.00e-04,0.4713
81300,0.139064,,1.00e-04,0.3461
81400,0.148016,,1.00e-04,0.3204
81500,0.111091,,1.00e-04,0.4496
81600,0.159457,,1.00e-04,0.2986
81700,0.194864,,1.00e-04,0.3726
81800,0.144863,,1.00e-04,0.3647
81900,0.135322,,1.00e-04,0.4585
82000,0.212156,,1.00e-04,0.3292
82000,,0.144554,,
82100,0.122726,,1.00e-04,0.3641
82200,0.138073,,1.00e-04,0.4170
82300,0.137751,,1.00e-04,0.3068
82400,0.132171,,1.00e-04,0.3536
82500,0.092211,,1.00e-04,0.3626
82600,0.180497,,1.00e-04,0.3218
82700,0.151827,,1.00e-04,0.3583
82800,0.103806,,1.00e-04,0.4893
82900,0.146895,,1.00e-04,0.3551
83000,0.112386,,1.00e-04,0.4129
83100,0.101319,,1.00e-04,0.4087
83200,0.118389,,1.00e-04,0.3741
83300,0.113085,,1.00e-04,0.3988
83400,0.097377,,1.00e-04,0.5430
83500,0.127642,,1.00e-04,0.4713
83600,0.116173,,1.00e-04,0.2826
83700,0.154326,,1.00e-04,0.3539
83800,0.093318,,1.00e-04,0.4581
83900,0.152503,,1.00e-04,0.3328
84000,0.120235,,1.00e-04,0.4970
84000,,0.133663,,
84100,0.102860,,1.00e-04,0.4146
84200,0.098724,,1.00e-04,0.3187
84300,0.108417,,1.00e-04,0.3668
84400,0.108961,,1.00e-04,0.3700
84500,0.135041,,1.00e-04,0.3839
84600,0.133926,,1.00e-04,0.3006
84700,0.144713,,1.00e-04,0.3152
84800,0.117197,,1.00e-04,0.3304
84900,0.132670,,1.00e-04,0.3145
85000,0.126861,,1.00e-04,0.3901
85100,0.142218,,1.00e-04,0.3763
85200,0.163464,,1.00e-04,0.3852
85300,0.142740,,1.00e-04,0.3592
85400,0.121479,,1.00e-04,0.3144
85500,0.117421,,1.00e-04,0.3848
85600,0.130866,,1.00e-04,0.3675
85700,0.120801,,1.00e-04,0.4439
85800,0.156519,,1.00e-04,0.3969
85900,0.108179,,1.00e-04,0.4099
86000,0.152380,,1.00e-04,0.3711
86000,,0.135923,,
86100,0.236598,,1.00e-04,0.2709
86200,0.158482,,1.00e-04,0.3086
86300,0.125539,,1.00e-04,0.4240
86400,0.133122,,1.00e-04,0.4092
86500,0.116374,,1.00e-04,0.3713
86600,0.124711,,1.00e-04,0.3910
86700,0.122983,,1.00e-04,0.3910
86800,0.143525,,1.00e-04,0.4104
86900,0.136834,,1.00e-04,0.3115
87000,0.106608,,1.00e-04,0.3652
87100,0.139209,,1.00e-04,0.2539
87200,0.133503,,1.00e-04,0.3943
87300,0.130090,,1.00e-04,0.3547
87400,0.153085,,1.00e-04,0.3587
87500,0.129996,,1.00e-04,0.3395
87600,0.119752,,1.00e-04,0.3356
87700,0.123300,,1.00e-04,0.3484
87800,0.177422,,1.00e-04,0.3523
87900,0.134427,,1.00e-04,0.4074
88000,0.142460,,1.00e-04,0.3283
88000,,0.141249,,
88100,0.140330,,1.00e-04,0.3614
88200,0.101508,,1.00e-04,0.4196
88300,0.168939,,1.00e-04,0.3631
88400,0.136922,,1.00e-04,0.3809
88500,0.129693,,1.00e-04,0.3493
88600,0.124187,,1.00e-04,0.4745
88700,0.113189,,1.00e-04,0.3988
88800,0.113424,,1.00e-04,0.4043
88900,0.140275,,1.00e-04,0.3008
89000,0.148803,,1.00e-04,0.3949
89100,0.127743,,1.00e-04,0.3850
89200,0.144696,,1.00e-04,0.3556
89300,0.148148,,1.00e-04,0.3109
89400,0.090900,,1.00e-04,0.4441
89500,0.155584,,1.00e-04,0.2683
89600,0.129633,,1.00e-04,0.3686
89700,0.131211,,1.00e-04,0.3819
89800,0.098707,,1.00e-04,0.3652
89900,0.162567,,1.00e-04,0.3239
90000,0.135216,,1.00e-04,0.4918
90000,,0.142129,,
90100,0.153394,,1.00e-04,0.3231
90200,0.078098,,1.00e-04,0.4469
90300,0.112884,,1.00e-04,0.3704
90400,0.126759,,1.00e-04,0.2922
90500,0.097217,,1.00e-04,0.4329
90600,0.112947,,1.00e-04,0.4109
90700,0.093159,,1.00e-04,0.4020
90800,0.088437,,1.00e-04,0.3344
90900,0.146896,,1.00e-04,0.3132
91000,0.158708,,1.00e-04,0.3277
91100,0.134688,,1.00e-04,0.4365
91200,0.103018,,1.00e-04,0.3597
91300,0.157358,,1.00e-04,0.3433
91400,0.140585,,1.00e-04,0.3663
91500,0.150568,,1.00e-04,0.3067
91600,0.123575,,1.00e-04,0.3470
91700,0.152842,,1.00e-04,0.3021
91800,0.117390,,1.00e-04,0.3827
91900,0.140162,,1.00e-04,0.3405
92000,0.088559,,1.00e-04,0.4165
92000,,0.136639,,
92100,0.175451,,1.00e-04,0.2870
92200,0.169040,,1.00e-04,0.3194
92300,0.110890,,1.00e-04,0.4036
92400,0.158898,,1.00e-04,0.3715
92500,0.138509,,1.00e-04,0.3934
92600,0.135299,,1.00e-04,0.4662
92700,0.095726,,1.00e-04,0.3861
92800,0.104139,,1.00e-04,0.4741
92900,0.096302,,1.00e-04,0.4185
93000,0.123645,,1.00e-04,0.3838
93100,0.115801,,1.00e-04,0.3477
93200,0.133039,,1.00e-04,0.3221
93300,0.134560,,1.00e-04,0.3737
93400,0.138467,,1.00e-04,0.3927
93500,0.132954,,1.00e-04,0.3197
93600,0.115942,,1.00e-04,0.3516
93700,0.109364,,1.00e-04,0.4099
93800,0.113631,,1.00e-04,0.4319
93900,0.135106,,1.00e-04,0.2842
94000,0.137273,,1.00e-04,0.3035
94000,,0.146347,,
94100,0.155703,,1.00e-04,0.3240
94200,0.142082,,1.00e-04,0.3442
94300,0.148267,,1.00e-04,0.3668
94400,0.119767,,1.00e-04,0.3625
94500,0.124571,,1.00e-04,0.3225
94600,0.101781,,1.00e-04,0.3842
94700,0.096522,,1.00e-04,0.4398
94800,0.138808,,1.00e-04,0.3670
94900,0.139528,,1.00e-04,0.3666
95000,0.107329,,1.00e-04,0.3372
95100,0.103522,,1.00e-04,0.4214
95200,0.105752,,1.00e-04,0.3872
95300,0.129183,,1.00e-04,0.4260
95400,0.155966,,1.00e-04,0.3746
95500,0.126336,,1.00e-04,0.4115
95600,0.136508,,1.00e-04,0.3153
95700,0.138625,,1.00e-04,0.4855
95800,0.166055,,1.00e-04,0.3969
95900,0.118170,,1.00e-04,0.4141
96000,0.148651,,1.00e-04,0.3112
96000,,0.141761,,
96100,0.128870,,1.00e-04,0.3102
96200,0.127172,,1.00e-04,0.4487
96300,0.114965,,1.00e-04,0.4356
96400,0.143246,,1.00e-04,0.3743
96500,0.111327,,1.00e-04,0.4030
96600,0.108509,,1.00e-04,0.4165
96700,0.125876,,1.00e-04,0.4607
96800,0.116511,,1.00e-04,0.4320
96900,0.144010,,1.00e-04,0.4482
97000,0.155745,,1.00e-04,0.4085
97100,0.110447,,1.00e-04,0.3998
97200,0.140216,,1.00e-04,0.3253
97300,0.123420,,1.00e-04,0.3674
97400,0.130273,,1.00e-04,0.3632
97500,0.138743,,1.00e-04,0.3321
97600,0.145063,,1.00e-04,0.3897
97700,0.123077,,1.00e-04,0.4077
97800,0.095431,,1.00e-04,0.3635
97900,0.111246,,1.00e-04,0.3899
98000,0.142550,,1.00e-04,0.4111
98000,,0.139343,,
98100,0.108668,,1.00e-04,0.3668
98200,0.166782,,1.00e-04,0.3069
98300,0.110016,,1.00e-04,0.3680
98400,0.146861,,1.00e-04,0.3745
98500,0.146384,,1.00e-04,0.3756
98600,0.145428,,1.00e-04,0.3383
98700,0.124825,,1.00e-04,0.3148
98800,0.099185,,1.00e-04,0.5283
98900,0.121258,,1.00e-04,0.3587
99000,0.127618,,1.00e-04,0.4083
99100,0.107843,,1.00e-04,0.3820
99200,0.128073,,1.00e-04,0.3038
99300,0.117335,,1.00e-04,0.3834
99400,0.095593,,1.00e-04,0.4769
99500,0.120976,,1.00e-04,0.3507
99600,0.140351,,1.00e-04,0.2611
99700,0.127288,,1.00e-04,0.3853
99800,0.114697,,1.00e-04,0.4287
99900,0.112943,,1.00e-04,0.4332
100000,0.126738,,1.00e-04,0.3415
100000,,0.132658,,
100100,0.121687,,1.00e-04,0.3305
100200,0.120293,,1.00e-04,0.4808
100300,0.128442,,1.00e-04,0.3419
100400,0.149693,,1.00e-04,0.4350
100500,0.122332,,1.00e-04,0.3711
100600,0.123323,,1.00e-04,0.3870
100700,0.117016,,1.00e-04,0.4807
100800,0.128543,,1.00e-04,0.4375
100900,0.147862,,1.00e-04,0.3776
101000,0.113320,,1.00e-04,0.4217
101100,0.117326,,1.00e-04,0.3704
101200,0.126965,,1.00e-04,0.3959
101300,0.109040,,1.00e-04,0.4043
101400,0.135946,,1.00e-04,0.4083
101500,0.103388,,1.00e-04,0.4387
101600,0.157358,,1.00e-04,0.4205
101700,0.114927,,1.00e-04,0.2721
101800,0.127640,,1.00e-04,0.3305
101900,0.116985,,1.00e-04,0.3753
102000,0.119140,,1.00e-04,0.2789
102000,,0.137325,,
102100,0.142366,,1.00e-04,0.3135
102200,0.140979,,1.00e-04,0.3698
102300,0.128130,,1.00e-04,0.4071
102400,0.152039,,1.00e-04,0.3956
102500,0.141014,,1.00e-04,0.3183
102600,0.090399,,1.00e-04,0.3382
102700,0.103822,,1.00e-04,0.3774
102800,0.114522,,1.00e-04,0.3987
102900,0.146773,,1.00e-04,0.3526
103000,0.120294,,1.00e-04,0.3166
103100,0.122576,,1.00e-04,0.3709
103200,0.116319,,1.00e-04,0.4947
103300,0.105008,,1.00e-04,0.3683
103400,0.106171,,1.00e-04,0.4399
103500,0.119662,,1.00e-04,0.3713
103600,0.136459,,1.00e-04,0.4238
103700,0.082114,,1.00e-04,0.5116
103800,0.132431,,1.00e-04,0.3298
103900,0.127495,,1.00e-04,0.4402
104000,0.117957,,1.00e-04,0.3818
104000,,0.135756,,
104100,0.138418,,1.00e-04,0.4753
104200,0.122893,,1.00e-04,0.4338
104300,0.154100,,1.00e-04,0.3113
104400,0.122335,,1.00e-04,0.4065
104500,0.121052,,1.00e-04,0.4824
104600,0.172099,,1.00e-04,0.3945
104700,0.151475,,1.00e-04,0.2974
104800,0.103331,,1.00e-04,0.4384
104900,0.088003,,1.00e-04,0.3652
105000,0.098428,,1.00e-04,0.3396
105100,0.114910,,1.00e-04,0.4050
105200,0.176096,,1.00e-04,0.3098
105300,0.117664,,1.00e-04,0.2957
105400,0.136306,,1.00e-04,0.3887
105500,0.143951,,1.00e-04,0.3502
105600,0.149605,,1.00e-04,0.3354
105700,0.146983,,1.00e-04,0.3438
105800,0.119748,,1.00e-04,0.4520
105900,0.132563,,1.00e-04,0.3731
106000,0.126206,,1.00e-04,0.3578
106000,,0.138187,,
106100,0.144580,,1.00e-04,0.2904
106200,0.116915,,1.00e-04,0.4078
106300,0.117753,,1.00e-04,0.3277
106400,0.118412,,1.00e-04,0.4371
106500,0.166671,,1.00e-04,0.3903
106600,0.142689,,1.00e-04,0.4169
106700,0.151209,,1.00e-04,0.3260
106800,0.151069,,1.00e-04,0.3129
106900,0.146572,,1.00e-04,0.4410
107000,0.090426,,1.00e-04,0.3945
107100,0.121671,,1.00e-04,0.4294
107200,0.113113,,1.00e-04,0.4200
107300,0.109657,,1.00e-04,0.4635
107400,0.120509,,1.00e-04,0.3458
107500,0.087440,,1.00e-04,0.4410
107600,0.130893,,1.00e-04,0.3127
107700,0.146061,,1.00e-04,0.3411
107800,0.132070,,1.00e-04,0.3791
107900,0.118432,,1.00e-04,0.4545
108000,0.125400,,1.00e-04,0.4337
108000,,0.136979,,
108100,0.115397,,1.00e-04,0.4893
108200,0.115209,,1.00e-04,0.3131
108300,0.160991,,1.00e-04,0.4160
108400,0.096575,,1.00e-04,0.4493
108500,0.099518,,1.00e-04,0.4492
108600,0.132418,,1.00e-04,0.3344
108700,0.097741,,1.00e-04,0.3455
108800,0.144461,,1.00e-04,0.3411
108900,0.134630,,1.00e-04,0.3090
109000,0.107689,,1.00e-04,0.3764
109100,0.145604,,1.00e-04,0.3614
109200,0.142528,,1.00e-04,0.3429
109300,0.099865,,1.00e-04,0.4308
109400,0.148459,,1.00e-04,0.4180
109500,0.146177,,1.00e-04,0.3741
109600,0.102319,,1.00e-04,0.4242
109700,0.129835,,1.00e-04,0.3532
109800,0.128804,,1.00e-04,0.3767
109900,0.115291,,1.00e-04,0.4142
110000,0.101743,,1.00e-04,0.4148
110000,,0.131409,,
110100,0.171055,,1.00e-04,0.3392
110200,0.118798,,1.00e-04,0.3886
110300,0.139954,,1.00e-04,0.3642
110400,0.123944,,1.00e-04,0.4300
110500,0.167816,,1.00e-04,0.3632
110600,0.136845,,1.00e-04,0.3874
110700,0.136795,,1.00e-04,0.4472
110800,0.136299,,1.00e-04,0.3137
110900,0.111881,,1.00e-04,0.4267
111000,0.108130,,1.00e-04,0.4913
111100,0.130056,,1.00e-04,0.4270
111200,0.106293,,1.00e-04,0.4696
111300,0.098649,,1.00e-04,0.3960
111400,0.116707,,1.00e-04,0.4467
111500,0.150024,,1.00e-04,0.3862
111600,0.109235,,1.00e-04,0.4049
111700,0.135960,,1.00e-04,0.3990
111800,0.138269,,1.00e-04,0.4059
111900,0.115621,,1.00e-04,0.3360
112000,0.148524,,1.00e-04,0.3360
112000,,0.134859,,
112100,0.134566,,1.00e-04,0.3710
112200,0.122276,,1.00e-04,0.4418
112300,0.132896,,1.00e-04,0.3849
112400,0.139199,,1.00e-04,0.3774
112500,0.127865,,1.00e-04,0.3385
112600,0.132760,,1.00e-04,0.4209
112700,0.094463,,1.00e-04,0.4169
112800,0.123210,,1.00e-04,0.3921
112900,0.155225,,1.00e-04,0.3469
113000,0.135200,,1.00e-04,0.4227
113100,0.113159,,1.00e-04,0.4381
113200,0.109851,,1.00e-04,0.4523
113300,0.122880,,1.00e-04,0.4299
113400,0.125908,,1.00e-04,0.2883
113500,0.135865,,1.00e-04,0.4083
113600,0.120501,,1.00e-04,0.4476
113700,0.084548,,1.00e-04,0.4386
113800,0.126057,,1.00e-04,0.3871
113900,0.127988,,1.00e-04,0.3799
114000,0.122605,,1.00e-04,0.4736
114000,,0.137572,,
114100,0.090899,,1.00e-04,0.4751
114200,0.156738,,1.00e-04,0.3786
114300,0.128257,,1.00e-04,0.4475
114400,0.135727,,1.00e-04,0.3439
114500,0.122184,,1.00e-04,0.3863
114600,0.118538,,1.00e-04,0.3765
114700,0.149163,,1.00e-04,0.4171
114800,0.088768,,1.00e-04,0.4659
114900,0.140124,,1.00e-04,0.3355
115000,0.143657,,1.00e-04,0.4072
115100,0.111344,,1.00e-04,0.4327
115200,0.122049,,1.00e-04,0.3807
115300,0.128328,,1.00e-04,0.4584
115400,0.142181,,1.00e-04,0.3967
115500,0.154195,,1.00e-04,0.3077
115600,0.098563,,1.00e-04,0.3917
115700,0.100804,,1.00e-04,0.3739
115800,0.155224,,1.00e-04,0.3626
115900,0.105233,,1.00e-04,0.4673
116000,0.140337,,1.00e-04,0.3841
116000,,0.129501,,
116100,0.110987,,1.00e-04,0.4181
116200,0.133321,,1.00e-04,0.2783
116300,0.147054,,1.00e-04,0.3502
116400,0.095977,,1.00e-04,0.3860
116500,0.115105,,1.00e-04,0.4437
116600,0.159433,,1.00e-04,0.3537
116700,0.153312,,1.00e-04,0.4051
116800,0.162095,,1.00e-04,0.3938
116900,0.108407,,1.00e-04,0.3723
117000,0.113434,,1.00e-04,0.3701
117100,0.109408,,1.00e-04,0.3550
117200,0.115983,,1.00e-04,0.5479
117300,0.112940,,1.00e-04,0.5149
117400,0.112879,,1.00e-04,0.3638
117500,0.096299,,1.00e-04,0.4922
117600,0.114600,,1.00e-04,0.3611
117700,0.137159,,1.00e-04,0.3942
117800,0.125854,,1.00e-04,0.3887
117900,0.136657,,1.00e-04,0.4710
118000,0.114074,,1.00e-04,0.3345
118000,,0.128737,,
118100,0.133625,,1.00e-04,0.3601
118200,0.161864,,1.00e-04,0.3293
118300,0.182811,,1.00e-04,0.2979
118400,0.139500,,1.00e-04,0.2722
118500,0.124194,,1.00e-04,0.3853
118600,0.142103,,1.00e-04,0.2662
118700,0.104855,,1.00e-04,0.3883
118800,0.116759,,1.00e-04,0.5173
118900,0.107506,,1.00e-04,0.3574
119000,0.114826,,1.00e-04,0.4542
119100,0.117061,,1.00e-04,0.3317
119200,0.107076,,1.00e-04,0.4231
119300,0.127328,,1.00e-04,0.4237
119400,0.087190,,1.00e-04,0.4757
119500,0.166346,,1.00e-04,0.3371
119600,0.167405,,1.00e-04,0.3197
119700,0.103961,,1.00e-04,0.3543
119800,0.084852,,1.00e-04,0.4450
119900,0.154292,,1.00e-04,0.3630
120000,0.142829,,1.00e-04,0.4211
120000,,0.141327,,
120100,0.108197,,1.00e-04,0.4143
120200,0.111389,,1.00e-04,0.3812
120300,0.154831,,1.00e-04,0.3499
120400,0.143378,,1.00e-04,0.2733
120500,0.131014,,1.00e-04,0.5335
120600,0.097081,,1.00e-04,0.4676
120700,0.114171,,1.00e-04,0.4491
120800,0.126056,,1.00e-04,0.4097
120900,0.143830,,1.00e-04,0.3299
121000,0.123660,,1.00e-04,0.4240
121100,0.124808,,1.00e-04,0.5183
121200,0.108713,,1.00e-04,0.4799
121300,0.127285,,1.00e-04,0.3546
121400,0.133296,,1.00e-04,0.3461
121500,0.109639,,1.00e-04,0.4456
121600,0.169812,,1.00e-04,0.3054
121700,0.135375,,1.00e-04,0.3916
121800,0.138540,,1.00e-04,0.3445
121900,0.149629,,1.00e-04,0.3777
122000,0.131052,,1.00e-04,0.3834
122000,,0.131807,,
122100,0.156243,,1.00e-04,0.3772
122200,0.155521,,1.00e-04,0.3648
122300,0.125664,,1.00e-04,0.3801
122400,0.133463,,1.00e-04,0.3112
122500,0.141989,,1.00e-04,0.3160
122600,0.096165,,1.00e-04,0.4799
122700,0.140602,,1.00e-04,0.4017
122800,0.131368,,1.00e-04,0.4508
122900,0.106444,,1.00e-04,0.3566
123000,0.115878,,1.00e-04,0.3888
123100,0.149215,,1.00e-04,0.4219
123200,0.137249,,1.00e-04,0.3642
123300,0.109381,,1.00e-04,0.4489
123400,0.100348,,1.00e-04,0.4254
123500,0.151337,,1.00e-04,0.4311
123600,0.147190,,1.00e-04,0.3501
123700,0.127312,,1.00e-04,0.3819
123800,0.132019,,1.00e-04,0.4350
123900,0.132471,,1.00e-04,0.3911
124000,0.157790,,1.00e-04,0.3208
124000,,0.132393,,
124100,0.152126,,1.00e-04,0.3109
124200,0.088972,,1.00e-04,0.4193
124300,0.139276,,1.00e-04,0.4772
124400,0.115523,,1.00e-04,0.4427
124500,0.130293,,1.00e-04,0.3589
124600,0.093903,,1.00e-04,0.4245
124700,0.117807,,1.00e-04,0.4186
124800,0.141473,,1.00e-04,0.4459
124900,0.153299,,1.00e-04,0.3816
125000,0.131989,,1.00e-04,0.3304
125100,0.147696,,1.00e-04,0.3046
125200,0.092960,,1.00e-04,0.4989
125300,0.119918,,1.00e-04,0.4386
125400,0.126336,,1.00e-04,0.4408
125500,0.116929,,1.00e-04,0.3823
125600,0.119202,,1.00e-04,0.3959
125700,0.129922,,1.00e-04,0.4353
125800,0.132083,,1.00e-04,0.3174
125900,0.091357,,1.00e-04,0.4790
126000,0.109278,,1.00e-04,0.3966
126000,,0.137510,,
126100,0.156251,,1.00e-04,0.3894
126200,0.149113,,1.00e-04,0.3518
126300,0.111228,,1.00e-04,0.4145
126400,0.127222,,1.00e-04,0.4254
126500,0.118753,,1.00e-04,0.4402
126600,0.132687,,1.00e-04,0.3407
126700,0.118641,,1.00e-04,0.5563
126800,0.142716,,1.00e-04,0.3491
126900,0.102611,,1.00e-04,0.4076
127000,0.103265,,1.00e-04,0.4517
127100,0.138045,,1.00e-04,0.3767
127200,0.146089,,1.00e-04,0.3737
127300,0.120763,,1.00e-04,0.4213
127400,0.087614,,1.00e-04,0.5468
127500,0.121978,,1.00e-04,0.3277
127600,0.132747,,1.00e-04,0.4409
127700,0.122594,,1.00e-04,0.4570
127800,0.117162,,1.00e-04,0.4815
127900,0.112322,,1.00e-04,0.3555
128000,0.131601,,1.00e-04,0.4015
128000,,0.137655,,
128100,0.145157,,1.00e-04,0.3329
128200,0.083515,,1.00e-04,0.4491
128300,0.133830,,1.00e-04,0.5096
128400,0.127062,,1.00e-04,0.5447
128500,0.093498,,1.00e-04,0.3549
128600,0.158494,,1.00e-04,0.3333
128700,0.121588,,1.00e-04,0.5364
128800,0.112474,,1.00e-04,0.3595
128900,0.144565,,1.00e-04,0.3630
129000,0.097649,,1.00e-04,0.3793
129100,0.119932,,1.00e-04,0.4046
